"","v1","v2","mean_diff","lci_95","uci_95","p","veg1","veg2"
"33",5,6,11.3628066069476,7.10222491167144,15.6233883022238,0.000142695802940437,"fruit tree","marsh"
"34",5,7,8.81799325695242,4.30515657196967,13.3308299419352,0.00143514799500259,"fruit tree","meadow"
"35",5,8,9.59882891756109,5.72481296956602,13.4728448655562,0.000254282143529276,"fruit tree","pasture"
"36",5,9,9.55856205688366,5.0475053862346,14.0696187275327,0.000814902743459601,"fruit tree","swale"
"37",6,0,-3.93905566322402,-8.07371337577002,0.195602049321986,0.0597483299286177,"marsh","conifer forest"
"38",6,2,-5.28399274976223,-9.66498587426497,-0.902999625259499,0.0228013388228933,"marsh","beach"
"39",6,3,-4.87339034533273,-9.43719582614469,-0.309584864520756,0.0386596293770891,"marsh","beachgrass dune"
"40",6,4,-4.97534842666204,-9.62404237428596,-0.326654479038123,0.0383033842981357,"marsh","coastal scrub"
"41",6,5,-11.3628066069476,-15.6233883022238,-7.10222491167144,0.000142695802940437,"marsh","fruit tree"
"42",6,6,0,NA,NA,NA,"marsh","marsh"
"43",6,7,-2.5448133499952,-4.57265745992444,-0.516969240065954,0.0189184362582393,"marsh","meadow"
"44",6,8,-1.76397768938652,-4.07933431672308,0.551378937950034,0.12044598881402,"marsh","pasture"
"45",6,9,-1.80424455006396,-3.48405775459663,-0.124431345531282,0.0377525137650204,"marsh","swale"
"46",7,0,-1.39424231322882,-4.90134336071494,2.1128587342573,0.396529931622949,"meadow","conifer forest"
"47",7,2,-2.73917939976704,-6.81616588349851,1.33780708396443,0.165272080440565,"meadow","beach"
"48",7,3,-2.32857699533753,-6.36792439988487,1.71077040920981,0.227937187922234,"meadow","beachgrass dune"
"49",7,4,-2.43053507666685,-6.56467228260828,1.70360212927459,0.219500748666356,"meadow","coastal scrub"
"50",7,5,-8.81799325695242,-13.3308299419352,-4.30515657196967,0.00143514799500259,"meadow","fruit tree"
"51",7,6,2.5448133499952,0.516969240065954,4.57265745992444,0.0189184362582393,"meadow","marsh"
"52",7,7,0,NA,NA,NA,"meadow","meadow"
"53",7,8,0.780835660608672,-1.74634322671658,3.30801454793392,0.506832042499073,"meadow","pasture"
"54",7,9,0.740568799931238,-0.316725407513535,1.79786300737601,0.149662552857313,"meadow","swale"
"55",8,0,-2.17507797383749,-7.04401890007289,2.6938629523979,0.343033314399746,"pasture","conifer forest"
"56",8,2,-3.52001506037571,-8.28619463598151,1.24616451523008,0.130876281490375,"pasture","beach"
"57",8,3,-3.1094126559462,-8.15825739423231,1.93943208233991,0.199984424362931,"pasture","beachgrass dune"
"58",8,4,-3.21137073727552,-8.443565794954,2.02082432040297,0.201395023981365,"pasture","coastal scrub"
"59",8,5,-9.59882891756109,-13.4728448655562,-5.72481296956602,0.000254282143529276,"pasture","fruit tree"
"60",8,6,1.76397768938652,-0.551378937950034,4.07933431672308,0.12044598881402,"pasture","marsh"
"61",8,7,-0.780835660608672,-3.30801454793392,1.74634322671658,0.506832042499073,"pasture","meadow"
"62",8,8,0,NA,NA,NA,"pasture","pasture"
"63",8,9,-0.0402668606774333,-2.39230525821337,2.3117715368585,0.970322291684352,"pasture","swale"
"64",9,0,-2.13481111316006,-5.51166506140363,1.24204283508351,0.189276747025964,"swale","conifer forest"
"65",9,2,-3.47974819969828,-7.25267051536429,0.293174115967735,0.066945315397942,"swale","beach"
"66",9,3,-3.06914579526877,-6.94683931355961,0.808547723022078,0.108280073450135,"swale","beachgrass dune"
"67",9,4,-3.17110387659808,-7.22646385381002,0.884256100613848,0.112067145505441,"swale","coastal scrub"
"68",9,5,-9.55856205688366,-14.0696187275327,-5.0475053862346,0.000814902743459601,"swale","fruit tree"
"69",9,6,1.80424455006396,0.124431345531282,3.48405775459663,0.0377525137650204,"swale","marsh"
"70",9,7,-0.740568799931238,-1.79786300737601,0.316725407513535,0.149662552857313,"swale","meadow"
"71",9,8,0.0402668606774333,-2.3117715368585,2.39230525821337,0.970322291684352,"swale","pasture"
"72",9,9,0,NA,NA,NA,"swale","swale"
