"","id","season","veg","log_ud_wt","log_avail","sel"
"51","15.06",1,"marsh",-2.86778920103911,-2.33934124579769,-0.528447955241416
"52","15.06",1,"meadow",-0.839891973097722,-2.54654126204364,1.70664928894592
"53","15.06",1,"pasture",0,-2.15977769110853,2.15977769110853
"54","15.06",1,"swale",-1.51573705106155,-1.84240730853643,0.326670257474883
"55","15.07",1,"beach",0,-2.88109951517626,2.88109951517626
"56","15.07",1,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"57","15.07",1,"coastal scrub",-2.66465819526074,-2.08550445755819,-0.579153737702543
"58","15.07",1,"conifer forest",-0.808046018414144,-1.57390468741676,0.765858669002616
"59","15.07",1,"fruit tree",0,-9.74169833945063,9.74169833945063
"60","15.07",1,"marsh",-2.56532433538384,-2.33934124579769,-0.225983089586149
"61","15.07",1,"meadow",-4.98293801754539,-2.54654126204364,-2.43639675550175
"62","15.07",1,"pasture",0,-2.15977769110853,2.15977769110853
"63","15.07",1,"swale",-0.914041866052983,-1.84240730853643,0.928365442483447
"64","15.08",1,"beach",0,-2.88109951517626,2.88109951517626
"65","15.08",1,"beachgrass dune",-9.34714555951848,-1.80874493445105,-7.53840062506743
"66","15.08",1,"coastal scrub",-3.78623664707584,-2.08550445755819,-1.70073218951765
"67","15.08",1,"conifer forest",-2.46859606845085,-1.57390468741676,-0.894691381034091
"68","15.08",1,"fruit tree",0,-9.74169833945063,9.74169833945063
"69","15.08",1,"marsh",-1.24658497119812,-2.33934124579769,1.09275627459958
"70","15.08",1,"meadow",-2.92758179519923,-2.54654126204364,-0.381040533155588
"71","15.08",1,"pasture",-0.818138243688251,-2.15977769110853,1.34163944742027
"72","15.08",1,"swale",-2.20487153703461,-1.84240730853643,-0.362464228498179
"73","15.09",1,"beach",0,-2.88109951517626,2.88109951517626
"74","15.09",1,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"75","15.09",1,"coastal scrub",-3.55778039840021,-2.08550445755819,-1.47227594084201
"76","15.09",1,"conifer forest",-1.68923967117351,-1.57390468741676,-0.115334983756755
"77","15.09",1,"fruit tree",0,-9.74169833945063,9.74169833945063
"78","15.09",1,"marsh",-1.54224151294703,-2.33934124579769,0.797099732850665
"79","15.09",1,"meadow",-2.42856779535344,-2.54654126204364,0.117973466690196
"80","15.09",1,"pasture",-0.913554955612451,-2.15977769110853,1.24622273549607
"81","15.09",1,"swale",-2.48077691554356,-1.84240730853643,-0.638369607007125
"82","15.10",1,"beach",0,-2.88109951517626,2.88109951517626
"83","15.10",1,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"84","15.10",1,"coastal scrub",-3.36487697322161,-2.08550445755819,-1.27937251566341
"85","15.10",1,"conifer forest",-0.819653875794981,-1.57390468741676,0.754250811621779
"86","15.10",1,"fruit tree",0,-9.74169833945063,9.74169833945063
"87","15.10",1,"marsh",-1.61426454912793,-2.33934124579769,0.725076696669765
"88","15.10",1,"meadow",-2.8377839117626,-2.54654126204364,-0.291242649718961
"89","15.10",1,"pasture",-3.8732653797917,-2.15977769110853,-1.71348768868317
"90","15.10",1,"swale",-1.40052736311754,-1.84240730853643,0.441879945418894
"91","15.11",1,"beach",0,-2.88109951517626,2.88109951517626
"92","15.11",1,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"93","15.11",1,"coastal scrub",-2.14583825864679,-2.08550445755819,-0.0603338010886008
"94","15.11",1,"conifer forest",-1.54279356655149,-1.57390468741676,0.0311111208652726
"95","15.11",1,"fruit tree",0,-9.74169833945063,9.74169833945063
"96","15.11",1,"marsh",-2.0316065720082,-2.33934124579769,0.307734673789489
"97","15.11",1,"meadow",-1.75549968792109,-2.54654126204364,0.79104157412255
"98","15.11",1,"pasture",0,-2.15977769110853,2.15977769110853
"99","15.11",1,"swale",-1.00703237298243,-1.84240730853643,0.835374935553999
"100","15.12",1,"beach",-3.69620293290224,-2.88109951517626,-0.815103417725981
"101","15.12",1,"beachgrass dune",-1.82496275413434,-1.80874493445105,-0.0162178196832914
"102","15.12",1,"coastal scrub",-1.00025166055053,-2.08550445755819,1.08525279700767
"103","15.12",1,"conifer forest",-1.27911123789906,-1.57390468741676,0.294793449517702
"104","15.12",1,"fruit tree",-7.34743778438811,-9.74169833945063,2.39426055506252
"105","15.12",1,"marsh",-4.89260690799486,-2.33934124579769,-2.55326566219717
"106","15.12",1,"meadow",-2.53578174332402,-2.54654126204364,0.0107595187196181
"107","15.12",1,"pasture",-8.40357506347288,-2.15977769110853,-6.24379737236435
"108","15.12",1,"swale",-2.52176836436304,-1.84240730853643,-0.67936105582661
"109","15.13",1,"beach",-6.25319859718281,-2.88109951517626,-3.37209908200656
"110","15.13",1,"beachgrass dune",-2.16645134908232,-1.80874493445105,-0.35770641463127
"111","15.13",1,"coastal scrub",-1.45425133749245,-2.08550445755819,0.631253120065743
"112","15.13",1,"conifer forest",-1.83042363814694,-1.57390468741676,-0.256518950730183
"113","15.13",1,"fruit tree",0,-9.74169833945063,9.74169833945063
"114","15.13",1,"marsh",-2.26003537113685,-2.33934124579769,0.0793058746608373
"115","15.13",1,"meadow",-1.89578897160299,-2.54654126204364,0.650752290440648
"116","15.13",1,"pasture",0,-2.15977769110853,2.15977769110853
"117","15.13",1,"swale",-1.44806412562656,-1.84240730853643,0.394343182909868
"118","15.14",1,"beach",-5.51728462618542,-2.88109951517626,-2.63618511100916
"119","15.14",1,"beachgrass dune",-2.74614001670165,-1.80874493445105,-0.937395082250599
"120","15.14",1,"coastal scrub",-1.69932051107803,-2.08550445755819,0.386183946480164
"121","15.14",1,"conifer forest",-1.49422714032875,-1.57390468741676,0.0796775470880058
"122","15.14",1,"fruit tree",-6.03567080693,-9.74169833945063,3.70602753252063
"123","15.14",1,"marsh",-2.37585753442079,-2.33934124579769,-0.036516288623095
"124","15.14",1,"meadow",-1.44451013831203,-2.54654126204364,1.1020311237316
"125","15.14",1,"pasture",-2.77065064762559,-2.15977769110853,-0.610872956517067
"126","15.14",1,"swale",-2.03432292793919,-1.84240730853643,-0.191915619402759
"127","16.15",1,"beach",0,-2.88109951517626,2.88109951517626
"128","16.15",1,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"129","16.15",1,"coastal scrub",-2.94996136220437,-2.08550445755819,-0.864456904646175
"130","16.15",1,"conifer forest",-0.96494197607785,-1.57390468741676,0.608962711338909
"131","16.15",1,"fruit tree",0,-9.74169833945063,9.74169833945063
"132","16.15",1,"marsh",-1.88681202155236,-2.33934124579769,0.452529224245334
"133","16.15",1,"meadow",-1.30831859966818,-2.54654126204364,1.23822266237546
"134","16.15",1,"pasture",-3.336683345866,-2.15977769110853,-1.17690565475747
"135","16.15",1,"swale",-2.21393361797914,-1.84240730853643,-0.371526309442707
"136","16.17",1,"beach",0,-2.88109951517626,2.88109951517626
"137","16.17",1,"beachgrass dune",-2.25110164134197,-1.80874493445105,-0.442356706890923
"138","16.17",1,"coastal scrub",-3.26427665582002,-2.08550445755819,-1.17877219826183
"139","16.17",1,"conifer forest",-6.07522864741904,-1.57390468741676,-4.50132396000228
"140","16.17",1,"fruit tree",0,-9.74169833945063,9.74169833945063
"141","16.17",1,"marsh",-1.92106789577114,-2.33934124579769,0.418273350026557
"142","16.17",1,"meadow",-1.48199546866368,-2.54654126204364,1.06454579337996
"143","16.17",1,"pasture",0,-2.15977769110853,2.15977769110853
"144","16.17",1,"swale",-0.732805796992664,-1.84240730853643,1.10960151154377
"145","16.18",1,"beach",0,-2.88109951517626,2.88109951517626
"146","16.18",1,"beachgrass dune",-3.8545553997123,-1.80874493445105,-2.04581046526125
"147","16.18",1,"coastal scrub",-1.50620249736795,-2.08550445755819,0.579301960190246
"148","16.18",1,"conifer forest",-1.96191020420034,-1.57390468741676,-0.388005516783582
"149","16.18",1,"fruit tree",0,-9.74169833945063,9.74169833945063
"150","16.18",1,"marsh",-2.37266968379998,-2.33934124579769,-0.0333284380022847
"151","16.18",1,"meadow",-1.36562720663407,-2.54654126204364,1.18091405540957
"152","16.18",1,"pasture",0,-2.15977769110853,2.15977769110853
"153","16.18",1,"swale",-1.31667558840625,-1.84240730853643,0.525731720130175
