"","id","season","veg","log_ud_wt","log_avail","sel"
"51","15.06",2,"marsh",-2.78655253963412,-2.33934124579769,-0.447211293836423
"52","15.06",2,"meadow",-0.916006092289372,-2.54654126204364,1.63053516975427
"53","15.06",2,"pasture",0,-2.15977769110853,2.15977769110853
"54","15.06",2,"swale",-1.43047304142943,-1.84240730853643,0.411934267106998
"55","15.07",2,"beach",0,-2.88109951517626,2.88109951517626
"56","15.07",2,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"57","15.07",2,"coastal scrub",-2.62199452179465,-2.08550445755819,-0.536490064236456
"58","15.07",2,"conifer forest",-0.787999037364895,-1.57390468741676,0.785905650051865
"59","15.07",2,"fruit tree",0,-9.74169833945063,9.74169833945063
"60","15.07",2,"marsh",-2.55814055777069,-2.33934124579769,-0.218799311973002
"61","15.07",2,"meadow",-5.56979979041158,-2.54654126204364,-3.02325852836794
"62","15.07",2,"pasture",0,-2.15977769110853,2.15977769110853
"63","15.07",2,"swale",-0.938207899988489,-1.84240730853643,0.904199408547941
"64","15.08",2,"beach",0,-2.88109951517626,2.88109951517626
"65","15.08",2,"beachgrass dune",-9.23084378431486,-1.80874493445105,-7.42209884986382
"66","15.08",2,"coastal scrub",-3.92793709494986,-2.08550445755819,-1.84243263739167
"67","15.08",2,"conifer forest",-2.47340733946587,-1.57390468741676,-0.899502652049107
"68","15.08",2,"fruit tree",0,-9.74169833945063,9.74169833945063
"69","15.08",2,"marsh",-1.20045566839009,-2.33934124579769,1.1388855774076
"70","15.08",2,"meadow",-3.28391028681299,-2.54654126204364,-0.737369024769349
"71","15.08",2,"pasture",-0.821653328134053,-2.15977769110853,1.33812436297447
"72","15.08",2,"swale",-2.13980176610568,-1.84240730853643,-0.297394457569247
"73","15.09",2,"beach",0,-2.88109951517626,2.88109951517626
"74","15.09",2,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"75","15.09",2,"coastal scrub",-3.74474959548383,-2.08550445755819,-1.65924513792563
"76","15.09",2,"conifer forest",-1.76260091313274,-1.57390468741676,-0.188696225715978
"77","15.09",2,"fruit tree",0,-9.74169833945063,9.74169833945063
"78","15.09",2,"marsh",-1.47966702977307,-2.33934124579769,0.859674216024627
"79","15.09",2,"meadow",-2.53374878141432,-2.54654126204364,0.0127924806293191
"80","15.09",2,"pasture",-0.906881998875826,-2.15977769110853,1.2528956922327
"81","15.09",2,"swale",-2.36547405387321,-1.84240730853643,-0.523066745336783
"82","15.10",2,"beach",0,-2.88109951517626,2.88109951517626
"83","15.10",2,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"84","15.10",2,"coastal scrub",-3.52614359099329,-2.08550445755819,-1.44063913343509
"85","15.10",2,"conifer forest",-0.842972522993603,-1.57390468741676,0.730932164423157
"86","15.10",2,"fruit tree",0,-9.74169833945063,9.74169833945063
"87","15.10",2,"marsh",-1.50862599155769,-2.33934124579769,0.830715254240002
"88","15.10",2,"meadow",-2.84959634988193,-2.54654126204364,-0.303055087838291
"89","15.10",2,"pasture",-3.76761814255496,-2.15977769110853,-1.60784045144643
"90","15.10",2,"swale",-1.4356347587088,-1.84240730853643,0.406772549827626
"91","15.11",2,"beach",0,-2.88109951517626,2.88109951517626
"92","15.11",2,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"93","15.11",2,"coastal scrub",-2.16976996751983,-2.08550445755819,-0.084265509961639
"94","15.11",2,"conifer forest",-1.70151023924292,-1.57390468741676,-0.127605551826165
"95","15.11",2,"fruit tree",0,-9.74169833945063,9.74169833945063
"96","15.11",2,"marsh",-1.97374641779761,-2.33934124579769,0.365594828000084
"97","15.11",2,"meadow",-1.69108453374526,-2.54654126204364,0.855456728298374
"98","15.11",2,"pasture",0,-2.15977769110853,2.15977769110853
"99","15.11",2,"swale",-0.9672330504858,-1.84240730853643,0.87517425805063
"100","15.12",2,"beach",-4.19553341105612,-2.88109951517626,-1.31443389587986
"101","15.12",2,"beachgrass dune",-2.25900780174454,-1.80874493445105,-0.450262867293492
"102","15.12",2,"coastal scrub",-1.32206464280655,-2.08550445755819,0.763439814751644
"103","15.12",2,"conifer forest",-1.16536096843364,-1.57390468741676,0.408543718983118
"104","15.12",2,"fruit tree",-6.75992671426271,-9.74169833945063,2.98177162518793
"105","15.12",2,"marsh",-4.30509583786946,-2.33934124579769,-1.96575459207177
"106","15.12",2,"meadow",-1.94830777865911,-2.54654126204364,0.598233483384527
"107","15.12",2,"pasture",-7.81606399334748,-2.15977769110853,-5.65628630223895
"108","15.12",2,"swale",-1.9343951126821,-1.84240730853643,-0.0919878041456725
"109","15.13",2,"beach",-7.28103564438531,-2.88109951517626,-4.39993612920906
"110","15.13",2,"beachgrass dune",-3.48410094320862,-1.80874493445105,-1.67535600875758
"111","15.13",2,"coastal scrub",-2.04263915611984,-2.08550445755819,0.0428653014383524
"112","15.13",2,"conifer forest",-1.58986260503878,-1.57390468741676,-0.0159579176220241
"113","15.13",2,"fruit tree",0,-9.74169833945063,9.74169833945063
"114","15.13",2,"marsh",-1.9901208589176,-2.33934124579769,0.349220386880096
"115","15.13",2,"meadow",-1.65058471092375,-2.54654126204364,0.89595655111989
"116","15.13",2,"pasture",0,-2.15977769110853,2.15977769110853
"117","15.13",2,"swale",-1.1829486524075,-1.84240730853643,0.65945865612893
"118","15.14",2,"beach",-4.95871286569438,-2.88109951517626,-2.07761335051813
"119","15.14",2,"beachgrass dune",-2.62015619000547,-1.80874493445105,-0.811411255554425
"120","15.14",2,"coastal scrub",-1.6048127401022,-2.08550445755819,0.480691717455989
"121","15.14",2,"conifer forest",-1.46990760418006,-1.57390468741676,0.103997083236702
"122","15.14",2,"fruit tree",-5.58832414887773,-9.74169833945063,4.1533741905729
"123","15.14",2,"marsh",-2.4007536620419,-2.33934124579769,-0.0614124162442118
"124","15.14",2,"meadow",-1.99086439382218,-2.54654126204364,0.555676868221454
"125","15.14",2,"pasture",-2.30289458731066,-2.15977769110853,-0.143116896202132
"126","15.14",2,"swale",-1.84278733050391,-1.84240730853643,-0.000380021967476996
"127","16.15",2,"beach",0,-2.88109951517626,2.88109951517626
"128","16.15",2,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"129","16.15",2,"coastal scrub",-2.82373625643868,-2.08550445755819,-0.738231798880485
"130","16.15",2,"conifer forest",-1.14020982650635,-1.57390468741676,0.433694860910414
"131","16.15",2,"fruit tree",0,-9.74169833945063,9.74169833945063
"132","16.15",2,"marsh",-1.50728010686541,-2.33934124579769,0.832061138932286
"133","16.15",2,"meadow",-1.57899204001144,-2.54654126204364,0.967549222032199
"134","16.15",2,"pasture",-3.01625068033921,-2.15977769110853,-0.856472989230685
"135","16.15",2,"swale",-1.93665513793775,-1.84240730853643,-0.0942478294013174
"136","16.17",2,"beach",0,-2.88109951517626,2.88109951517626
"137","16.17",2,"beachgrass dune",-2.24454128222,-1.80874493445105,-0.435796347768954
"138","16.17",2,"coastal scrub",-3.19213648979567,-2.08550445755819,-1.10663203223748
"139","16.17",2,"conifer forest",-6.71078282739595,-1.57390468741676,-5.13687813997919
"140","16.17",2,"fruit tree",0,-9.74169833945063,9.74169833945063
"141","16.17",2,"marsh",-2.08519306090584,-2.33934124579769,0.254148184891857
"142","16.17",2,"meadow",-1.47661913149598,-2.54654126204364,1.06992213054765
"143","16.17",2,"pasture",0,-2.15977769110853,2.15977769110853
"144","16.17",2,"swale",-0.69508822712521,-1.84240730853643,1.14731908141122
"145","16.18",2,"beach",0,-2.88109951517626,2.88109951517626
"146","16.18",2,"beachgrass dune",-4.34052019638655,-1.80874493445105,-2.5317752619355
"147","16.18",2,"coastal scrub",-1.56064113597432,-2.08550445755819,0.524863321583877
"148","16.18",2,"conifer forest",-2.19391546273014,-1.57390468741676,-0.620010775313378
"149","16.18",2,"fruit tree",0,-9.74169833945063,9.74169833945063
"150","16.18",2,"marsh",-2.25358625933798,-2.33934124579769,0.0857549864597096
"151","16.18",2,"meadow",-1.40557277657,-2.54654126204364,1.14096848547364
"152","16.18",2,"pasture",0,-2.15977769110853,2.15977769110853
"153","16.18",2,"swale",-1.15441787013871,-1.84240730853643,0.687989438397719
