"","id","season","veg","log_ud_wt","log_avail","sel"
"40","15.11",3,"conifer forest",-1.02212099769265,-1.57390468741676,0.551783689724114
"41","15.11",3,"fruit tree",0,-9.74169833945063,9.74169833945063
"42","15.11",3,"marsh",-2.35633500618186,-2.33934124579769,-0.0169937603841643
"43","15.11",3,"meadow",-2.12614735683454,-2.54654126204364,0.420393905209097
"44","15.11",3,"pasture",0,-2.15977769110853,2.15977769110853
"45","15.11",3,"swale",-1.21651607162125,-1.84240730853643,0.625891236915181
"46","15.12",3,"beach",-3.29633099149188,-2.88109951517626,-0.415231476315621
"47","15.12",3,"beachgrass dune",-1.46002858412614,-1.80874493445105,0.348716350324907
"48","15.12",3,"coastal scrub",-0.704474060811617,-2.08550445755819,1.38103039674658
"49","15.12",3,"conifer forest",-1.44243495183795,-1.57390468741676,0.131469735578811
"50","15.12",3,"fruit tree",-18.4406965385044,-9.74169833945063,-8.6989981990538
"51","15.12",3,"marsh",-18.4406965385044,-2.33934124579769,-16.1013552927067
"52","15.12",3,"meadow",-11.9262719249194,-2.54654126204364,-9.3797306628758
"53","15.12",3,"pasture",-18.4406965385044,-2.15977769110853,-16.2809188473959
"54","15.12",3,"swale",-10.6001358444842,-1.84240730853643,-8.75772853594777
"55","15.13",3,"beach",-5.13093717039021,-2.88109951517626,-2.24983765521396
"56","15.13",3,"beachgrass dune",-0.953860706189499,-1.80874493445105,0.854884228261549
"57","15.13",3,"coastal scrub",-0.564366687110255,-2.08550445755819,1.52113777044794
"58","15.13",3,"conifer forest",-3.928823863037,-1.57390468741676,-2.35491917562024
"59","15.13",3,"fruit tree",0,-9.74169833945063,9.74169833945063
"60","15.13",3,"marsh",-10.0348913467121,-2.33934124579769,-7.69555010091442
"61","15.13",3,"meadow",-4.16343680698693,-2.54654126204364,-1.61689554494329
"62","15.13",3,"pasture",0,-2.15977769110853,2.15977769110853
"63","15.13",3,"swale",-5.32809229274473,-1.84240730853643,-3.4856849842083
"64","15.14",3,"beach",-9.69214990479687,-2.88109951517626,-6.81105038962061
"65","15.14",3,"beachgrass dune",-2.94056958290418,-1.80874493445105,-1.13182464845313
"66","15.14",3,"coastal scrub",-1.83909112965548,-2.08550445755819,0.246413327902708
"67","15.14",3,"conifer forest",-1.52716126615664,-1.57390468741676,0.0467434212601212
"68","15.14",3,"fruit tree",-7.39220979544418,-9.74169833945063,2.34948854400645
"69","15.14",3,"marsh",-2.34401040260388,-2.33934124579769,-0.00466915680619184
"70","15.14",3,"meadow",-1.0036936733811,-2.54654126204364,1.54284758866254
"71","15.14",3,"pasture",-4.30727249254022,-2.15977769110853,-2.1474948014317
"72","15.14",3,"swale",-2.35981120933087,-1.84240730853643,-0.517403900794436
"73","16.15",3,"beach",0,-2.88109951517626,2.88109951517626
"74","16.15",3,"beachgrass dune",0,-1.80874493445105,1.80874493445105
"75","16.15",3,"coastal scrub",-3.29400578667939,-2.08550445755819,-1.2085013291212
"76","16.15",3,"conifer forest",-0.666425519332181,-1.57390468741676,0.907479168084579
"77","16.15",3,"fruit tree",0,-9.74169833945063,9.74169833945063
"78","16.15",3,"marsh",-8.59346219363236,-2.33934124579769,-6.25412094783467
"79","16.15",3,"meadow",-0.894161846129532,-2.54654126204364,1.65237941591411
"80","16.15",3,"pasture",-5.03654526673156,-2.15977769110853,-2.87676757562304
"81","16.15",3,"swale",-3.38959130592633,-1.84240730853643,-1.5471839973899
"82","16.17",3,"beach",0,-2.88109951517626,2.88109951517626
"83","16.17",3,"beachgrass dune",-2.26239539890412,-1.80874493445105,-0.453650464453069
"84","16.17",3,"coastal scrub",-3.40082468276984,-2.08550445755819,-1.31532022521165
"85","16.17",3,"conifer forest",-5.48603457979844,-1.57390468741676,-3.91212989238168
"86","16.17",3,"fruit tree",0,-9.74169833945063,9.74169833945063
"87","16.17",3,"marsh",-1.69133740115669,-2.33934124579769,0.648003844640999
"88","16.17",3,"meadow",-1.4912359561229,-2.54654126204364,1.05530530592074
"89","16.17",3,"pasture",0,-2.15977769110853,2.15977769110853
"90","16.17",3,"swale",-0.800638890751501,-1.84240730853643,1.04176841778493
"91","16.18",3,"beach",0,-2.88109951517626,2.88109951517626
"92","16.18",3,"beachgrass dune",-3.63483115074499,-1.80874493445105,-1.82608621629394
"93","16.18",3,"coastal scrub",-1.47293534978118,-2.08550445755819,0.612569107777017
"94","16.18",3,"conifer forest",-1.83775282153677,-1.57390468741676,-0.263848134120007
"95","16.18",3,"fruit tree",0,-9.74169833945063,9.74169833945063
"96","16.18",3,"marsh",-2.45685547210081,-2.33934124579769,-0.117514226303119
"97","16.18",3,"meadow",-1.34093441458535,-2.54654126204364,1.20560684745829
"98","16.18",3,"pasture",0,-2.15977769110853,2.15977769110853
"99","16.18",3,"swale",-1.43598812726455,-1.84240730853643,0.406419181271883
