"","v1","v2","mean_diff","lci_95","uci_95","p","veg1","veg2"
"46",7,0,0.997574369783086,-0.13303050286756,2.12817924243373,0.0798255457825451,"meadow","conifer forest"
"47",7,2,-0.707892652137744,-2.21425478644204,0.798469482166555,0.33397277658482,"meadow","beach"
"48",7,3,2.08175589663777,0.0296158576581679,4.13389593561738,0.0471468508979526,"meadow","beachgrass dune"
"49",7,4,0.871121032687693,0.270554945231181,1.47168712014421,0.00725075719661386,"meadow","coastal scrub"
"50",7,5,-7.84382161083862,-9.4044969712164,-6.28314625046083,1.1290604322219e-08,"meadow","fruit tree"
"51",7,6,0.546518631323118,-0.252722803607151,1.34576006625339,0.166492599028971,"meadow","marsh"
"52",7,7,0,NA,NA,NA,"meadow","meadow"
"53",7,8,-0.240094192684417,-1.42559872392582,0.945410338556983,0.673405825536979,"meadow","pasture"
"54",7,9,0.0609511262884844,-0.544444461508797,0.666346714085766,0.833686126461987,"meadow","swale"
"55",8,0,1.2376685624675,-0.310000788808366,2.78533791374337,0.109390665684296,"pasture","conifer forest"
"56",8,2,-0.467798459453326,-1.92256083981301,0.986963920906362,0.505187247598749,"pasture","beach"
"57",8,3,2.32185008932219,0.0179644167888172,4.62573576185557,0.0484393179874327,"pasture","beachgrass dune"
"58",8,4,1.11121522537211,-0.115992803688283,2.3384232544325,0.072930032806652,"pasture","coastal scrub"
"59",8,5,-7.6037274181542,-8.72284350482779,-6.48461133148061,1.4019716291194e-10,"pasture","fruit tree"
"60",8,6,0.786612824007535,-0.257031480309623,1.83025712832469,0.129644112442237,"pasture","marsh"
"61",8,7,0.240094192684417,-0.945410338556983,1.42559872392582,0.673405825536979,"pasture","meadow"
"62",8,8,0,NA,NA,NA,"pasture","pasture"
"63",8,9,0.301045318972902,-0.650427461626329,1.25251809957213,0.511955190947281,"pasture","swale"
"64",9,0,0.936623243494602,0.0169820400798689,1.85626444690933,0.0463765117799035,"swale","conifer forest"
"65",9,2,-0.768843778426228,-2.05086350182925,0.513175944976795,0.221781265436979,"swale","beach"
"66",9,3,2.02080477034929,0.124171915657137,3.91743762504144,0.0382186478127871,"swale","beachgrass dune"
"67",9,4,0.810169906399209,0.360018131054563,1.26032168174386,0.00152264127995404,"swale","coastal scrub"
"68",9,5,-7.9047727371271,-9.17834349030251,-6.63120198395169,5.35813943384712e-10,"swale","fruit tree"
"69",9,6,0.485567505034633,-0.191057945217907,1.16219295528717,0.147698046946112,"swale","marsh"
"70",9,7,-0.0609511262884844,-0.666346714085766,0.544444461508797,0.833686126461987,"swale","meadow"
"71",9,8,-0.301045318972902,-1.25251809957213,0.650427461626329,0.511955190947281,"swale","pasture"
"72",9,9,0,NA,NA,NA,"swale","swale"
