"","v1","v2","mean_diff","lci_95","uci_95","p","veg1","veg2"
"59",8,5,-5.1948036193854,-10.231151146009,-0.158456092761847,0.043973044524331,"pasture","fruit tree"
"60",8,6,-2.36541914127592,-5.62548629558092,0.894648013029074,0.143552752939686,"pasture","marsh"
"61",8,7,-2.91845124247242,-6.26088258155111,0.423980096606272,0.0827189977327483,"pasture","meadow"
"62",8,8,0,NA,NA,NA,"pasture","pasture"
"63",8,9,-2.84629799572297,-6.37695980200072,0.684363810554779,0.106773522913201,"pasture","swale"
"64",9,0,0.871038129100399,0.0384813470587247,1.70359491114207,0.0413836640960419,"swale","conifer forest"
"65",9,2,6.76478082090563,2.60596998718306,10.9235916546282,0.00330563638923412,"swale","beach"
"66",9,3,6.14364450918255,3.09407766567081,9.19321135269428,0.000585287447190794,"swale","beachgrass dune"
"67",9,4,0.801038848508334,0.352886653216982,1.24919104379969,0.00160907185640863,"swale","coastal scrub"
"68",9,5,-2.34850562366243,-5.93762418615457,1.24061293882972,0.184420131892538,"swale","fruit tree"
"69",9,6,0.480878854447049,-0.192123021683018,1.15388073057712,0.149344483706046,"swale","marsh"
"70",9,7,-0.0721532467494495,-0.664761825348581,0.520455331849682,0.799612840411016,"swale","meadow"
"71",9,8,2.84629799572297,-0.684363810554779,6.37695980200072,0.106773522913201,"swale","pasture"
"72",9,9,0,NA,NA,NA,"swale","swale"
